,Unnamed: 0.1,Unnamed: 0,comments,Label
1429,1429,1429,hey guy if you can please subscribe to my channel im a young dedicated rapper i post videos everyday to improve  i writeperformrecordmixeditpost everyday  i do a verse everyday  bars to improve im doing it for  days a whole year to improve right now im on day   if you guys can please like this comment so everyone can see it and follow me on my journeywatch me improve everyday subscribe please im lyrical and i keep it real  help me reach my dream help me build a fan base thanks,1
1430,1430,1430,so many comments ﻿,0
1431,1431,1431,getting too billion views  holy moly ﻿,0
1432,1432,1432,best song﻿,0
1433,1433,1433,subscribe to me  i make music,1
1434,1434,1434,song in world even in ﻿,0
1435,1435,1435,hi loving it﻿,0
1436,1436,1436,subscribe me if u love eminem,1
1437,1437,1437,lol thats the guy from animal planet and lost  and the girl is megan fox i think hahah ﻿,0
1438,1438,1438,this song is true because it is insane because boys will do this to a girl and it is not true that people say that a guy will never do it to a girl but boys you liers now stop treating us girls this way you all suck ﻿,0
1439,1439,1439,love the video ﻿,0
1440,1440,1440,hello im from bulgaria﻿,0
1441,1441,1441,if u love rihanna subscribe me,1
1442,1442,1442,eminem rap can be easy for a boy but i can do that﻿,0
1443,1443,1443,if u love rihanna subscribe me,1
1444,1444,1444,check out my music video on my chanel,1
1445,1445,1445,check out our bands page on youtube killtheclockhd  check out some of our original songs including quotyour disguisequot,1
1446,1446,1446,could you guys please check out my channel for hiphop beats,1
1447,1447,1447,i love this song sooooooooooooooo much﻿,0
1448,1448,1448,everyone come and check out the new gta  gameplay right here   watch v _hmsayho,1
1449,1449,1449,check out this video on youtube ﻿,1
1450,1450,1450,hey guys im  cypher im  years old and rap is my life i recently made my second album desire ep   please take a moment to check out my album on youtube thank you very much for reading every like comment and subscription counts,1
1451,1451,1451,eminem  love the way you lie   ﻿,0
1452,1452,1452,hey guys ready for more  cyphers back check out my video on youtube  new album is out check it out  more music tomorrow thanks for reading,1
1453,1453,1453,hey if you guys wouldnt mind could you check out my boys and my music we just made a real lyrical song search dna andrew guasch i appreciate it  leave some real feedback and keep hiphop alive,1
1454,1454,1454,is that girl is megan fox ﻿,0
1455,1455,1455,so freaking sad ﻿,0
1456,1456,1456,hello  i only made one eminem song on my channel  could you guys just put a like on it please  dont need to subscribe  thanks,1
1457,1457,1457,hey guys if you guys can please subscribe to my channel  im a young rapper really dedicated i post a video everyday  i post a verse  bars part of a song everyday to improve im doing this for  days  right now im on day   im doing it for a whole year without missing one day if you guys can please subscribe and follow me on my journey to my dream watch me improve  it really means a lot to me  thank you   i wont let you down i promise  im lyrical i keep it real,1
1458,1458,1458,hey its m e s here im a young up and coming rapper and i wanna get my music heard i know spam wont get me fame  but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself  im just getting started so i really appreciate those who take time to leave constructive criticism i already got  subscribers and  views on my first vid ive been told i have potential,1
1459,1459,1459,i like the lyrics but not to music video﻿,0
1460,1460,1460,i hope everyone is in good spirits im a hard working student whos also a passionate singer i look foward to the day when i can make my own music to share but for now ive just been doing covers  check out my channel  ive done covers of miley cyrus  imagine dragons  lana del rey  drake  macklemore  pink and countless others   subscribe only if you want to  my goal isnt to become famous but to  inspire fyi this isnt spamming  everyone has a right to freedom of speech  thanks,1
1461,1461,1461,check out my channel for rap and hip hop music,1
1462,1462,1462,br﻿,0
1463,1463,1463,adam b beats check out my page,1
1464,1464,1464,a rel  nofollow  class  othashtag  href  https plus google coms awesome  awesome a   a rel  nofollow  class  othashtag  href  https plus google coms share  share a   a rel  nofollow  class  othashtag  href  https plus google coms rt  rt a  eminem  love the way you lie ft  rihanna  a href  http ow lyzmef  http ow lyzmef a ﻿,1
1465,1465,1465,im m e s an aspiring young rapper with high hopes   i know you will not click this link and check out my channel  you just dont want to   well its your choice  in fact you know what dont click,1
1466,1466,1466,looooved ﻿,0
1467,1467,1467,we need to get this to  billion views ﻿,0
1468,1468,1468,hey  everyone please take a moment to read this  i work my ass off hoping to make it into the music industry but its hard to  get people to hear you when you don’t have money for advertisements and exposure i am a young artist who has dreams and goals like everybody else please take  seconds and visit my channel you don’t have to like  me  just give me a chance to prove my talent also  please take just  second of your life and thumb this comment up it would be super helpful,1
1469,1469,1469,amazing﻿,0
1470,1470,1470,almost a billion﻿,0
1471,1471,1471,great song﻿,0
1472,1472,1472,please check out my video called quotwe love mind master itquot thanks,1
1473,1473,1473,okay trust me im doing a favor  you need to check out this guy named columbus nelson on youtube,1
1474,1474,1474,i agree they are just damn spammers  they suck  im trying to do the same and get known  i know the feeling  i will help you out and leave likes and comments on your page  i hope you could do the same and maybe subscribe to me that would be awesome thanks,1
1475,1475,1475,adam b beats check out my page,1
1476,1476,1476,check out these lyrics watch v yuttxoyqq,1
1477,1477,1477,i dont understand this song  i have had the passion for women feel like im losing my mind but i dont understand the ideas of loving the the way someone lies ﻿,0
1478,1478,1478,please read   hey everyone  im a  year old student  who loves to sing   i record and upload covers on my channel  i would love if you could check them out   just give me a chance  you dont have to thumbs up or subscribe but you can if you like what your hear   just listen  id really appreciate    thank you for your time,1
1479,1479,1479,anybody else here in  ﻿,0
1480,1480,1480,hi im lil m   check out love the way you lie  my live performance and many others  videos and my own lyrics  thanks,1
1481,1481,1481,im subscribing to you just because your comment was that great,1
1482,1482,1482,i like the mmph version better﻿,0
1483,1483,1483,terrance   thank you for serving our country  how do i quotlike youquot or quotsubscribequot,1
1484,1484,1484,thumbs up if you listen this in  ﻿,0
1485,1485,1485,hey everyone check out my channel leave a like and subscribe please and if there is a song you want me to do post the name in the comments and i will get on to it  thanks,1
1486,1486,1486,do you want to make some easy money  check out my page tvcmcadavid weebly   com dont miss out on this opportunity,1
1487,1487,1487,hi everyone  we are a duo and we are starting to record freestyles and put them on youtube  if any of you could check it out and likecomment it would mean so much to us because we love doing this  we may not have the best recording equipment but if you listen to our lyrics and rhymes i think youll like it  if you do then please subscribe and share because we love making these videos and we want you to like them as much as possible so feel free to comment and give us pointers  thank you,1
1488,1488,1488,for all you ladies out there   check out this link   youll find the hottest hairstyles and the latest trends for women   go to this site and youll upgrade your hairstyles and fashion senses to a higher level   dont get left behind      gt   goo gl\bxrosr,1
1489,1489,1489,hi i am from bangladesh 💜﻿,0
1490,1490,1490,is that megan fox ﻿,0
1491,1491,1491,fire ﻿,0
1492,1492,1492,eminem fans    check out the new song quotfeelin goodquot by jdp  just click the quotghostpoetquot link above this post  thank you all,1
